Column1,id,symbol,title,body,cluster,distance,sentiment
247,9b814583b5667f1231e504f9f9380a8efe8588b7,FB,Ecolab (ECL) Holder Yhb Investment Advisors Has Lowered Stake; Facebook (FB) Holder Park Presidio Capital Boosted Stake | The Flecha 123,Ecolab (ECL) Holder Yhb Investment Advisors Has Lowered Stake; Facebook (FB) Holder Park Presidio Capital Boosted Stake September 14 2018 - By Sarah Holford Yhb Investment Advisors Inc decreased its stake in Ecolab Inc (ECL) by 5.72% based on its latest 2018Q2 regulatory filing with the SEC. Yhb Investment Advisors Inc sold 6522 shares as the companyӳ stock rose 7.61% with the market. The institutional investor held 107595 shares of the package goods and cosmetics company at the end of 2018Q2 valued at $15.,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.707484367,
248,43d1487aa051778f595f54194cbb45defbcddf57,FB,As Fiserv (FISV) Stock Price Rose Shareholder Dorsey & Whitney Trust Company Has Cut Holding; Johnson And Johnson (JNJ) Shareholder Barr E S & Co Has Increased Its Position | The Cardinal Weekly,As Fiserv (FISV) Stock Price Rose Shareholder Dorsey & Whitney Trust Company Has Cut Holding; Johnson And Johnson (JNJ) Shareholder Barr E S & Co Has Increased Its Position September 14 2018 - By Victoria Pittman Dorsey & Whitney Trust Company Llc decreased its stake in Fiserv Inc (FISV) by 5.6% based on its latest 2018Q2 regulatory filing with the SEC. Dorsey & Whitney Trust Company Llc sold 6694 shares as the companyӳ stock rose 6.50% with the market. The institutional investor held 112943 shares of the t,"johnson, jnj, johnson, johnson, johnson, johnson, nyse, jnj, johnson, j",0.957031217,
249,4b345578018404b0274057cff94f7dc9ba3cfcdd,FB,Facebook (FB) Shares Declined While Compton Capital Management Has Lifted Holding by $769210; Visa (V) Shares Rose While Viking Global Investors LP Trimmed Its Holding by $257.98 Million | The EN Digest,Facebook (FB) Shares Declined While Compton Capital Management Has Lifted Holding by $769210; Visa (V) Shares Rose While Viking Global Investors LP Trimmed Its Holding by $257.98 Million September 14 2018 - By Jacqueline McKee Compton Capital Management Inc increased its stake in Facebook Inc (FB) by 24.89% based on its latest 2018Q2 regulatory filing with the SEC. Compton Capital Management Inc bought 3965 shares as the companyӳ stock declined 15.80% while stock markets rallied. The institutional investor ,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",0.773492907,
250,48a33ac6f59991885dc7b957f77df60f5dfbd106,FB,Egerton Capital Uk Llp Has Cut Its Praxair (PX) Position; 4 Bullish Analysts Covering NCC Group plc (LON:NCC) | K Reviewer,Egerton Capital Uk Llp Has Cut Its Praxair (PX) Position; 4 Bullish Analysts Covering NCC Group plc (LON:NCC) September 14 2018 - By Joe Cepeda Egerton Capital Uk Llp decreased Praxair Inc (PX) stake by 0.49% reported in 2018Q2 SEC filing. Egerton Capital Uk Llp sold 20965 shares as Praxair Inc (PX)ӳ stock declined 2.41%. The Egerton Capital Uk Llp holds 4.28M shares with $676.48 million value down from 4.30 million last quarter. Praxair Inc now has $45.92B valuation. The stock increased 0.30% or $0.48 duri,"gbx, lon, plc, old, hunting, brokers, maintained, old, plc, buy",1.642948736,
251,d37543c74a7e22c14aa238f93f49ae80fd6349a1,MSFT,Anchor Capital Advisors Holding in Federated Invs Pa (FII) Has Lowered as Stock Value Declined; Junto Capital Management LP Has Decreased Its Position in Microsoft (MSFT) as Stock Value Rose | The EN Bulletin,Anchor Capital Advisors Holding in Federated Invs Pa (FII) Has Lowered as Stock Value Declined; Junto Capital Management LP Has Decreased Its Position in Microsoft (MSFT) as Stock Value Rose September 14 2018 - By Theresa McIntyre Junto Capital Management Lp decreased its stake in Microsoft Corp (MSFT) by 2.34% based on its latest 2018Q2 regulatory filing with the SEC. Junto Capital Management Lp sold 23494 shares as the companyӳ stock rose 10.77% with the market. The institutional investor held 980854 shar,"microsoft, microsoft, msft, corporation, microsoft, corporation, nasdaq, investment, investment, msft",0.801175594,
252,5a06d90a9a68e5f53914ef4338b2e20a3052479f,AMZN,As Compass Diversifiedhldgs (CODI) Market Value Rose Essex Financial Services Has Decreased Its Stake; Putnam Investments Lowered Mattel (MAT) Stake by $1.43 Million as Valuation Declined | The D Minute,As Compass Diversifiedhldgs (CODI) Market Value Rose Essex Financial Services Has Decreased Its Stake; Putnam Investments Lowered Mattel (MAT) Stake by $1.43 Million as Valuation Declined September 14 2018 - By Glen Chin Essex Financial Services Inc decreased its stake in Compass Diversifiedhldgs (CODI) by 99.9% based on its latest 2018Q2 regulatory filing with the SEC. Essex Financial Services Inc sold 626259 shares as the companyӳ stock rose 4.06% with the market. The institutional investor held 657 share,"n.v., inc., n.v., intuit, management, ellis, capital, n, asset, asset",1.294517072,
253,ef3418b312717dfa140d33a0240bc301efe83514,AMZN,Chase Investment Counsel Boosted Pvh (PVH) Position; Shorts at Bbx Capital Class A (BBX) Lowered By 1.27% | The D Minute,Chase Investment Counsel Boosted Pvh (PVH) Position; Shorts at Bbx Capital Class A (BBX) Lowered By 1.27% September 14 2018 - By Catherine Smith Bbx Capital Corporation Class A (NYSE:BBX) had a decrease of 1.27% in short interest. BBXӳ SI was 2.31 million shares in September as released by FINRA. Its down 1.27% from 2.34M shares previously. With 223200 avg volume 10 days are for Bbx Capital Corporation Class A (NYSE:BBX)ӳ short sellers to cover BBXӳ short positions. The SI to Bbx Capital Corporation Class A,"resource, inc., ar, short, corporation, management, corp., fast, lam, lam",1.83127318,
254,d73f85bf28f6710dc84673e7c0ecfc75d24672ac,MSFT,Private Wealth Partners Lowered Its Position in Blackstone Group LP (BX) by $1.36 Million; Microsoft (MSFT) Shareholder Academy Capital Management Lowered Holding by $3.08 Million as Share Price Rose | The Cardinal Weekly,Private Wealth Partners Lowered Its Position in Blackstone Group LP (BX) by $1.36 Million; Microsoft (MSFT) Shareholder Academy Capital Management Lowered Holding by $3.08 Million as Share Price Rose September 14 2018 - By Robert Shackelford Private Wealth Partners Llc decreased its stake in Blackstone Group LP (BX) by 20.07% based on its latest 2018Q2 regulatory filing with the SEC. Private Wealth Partners Llc sold 42500 shares as the companyӳ stock rose 8.35% with the market. The institutional investor he,"l.p., l.p., midstream, midstream, magellan, partners, aetna, group, harris, properties",1.608510117,
255,33d5af14bb0255b571214b150db51b8af5c61e16,MSFT,Norwegian Cruise Line (NCLH) Valuation Rose While Lederer & Associates Investment Counsel Has Lifted Its Stake; As V F (VFC) Market Valuation Rose Shareholder First Republic Investment Management Has Cut Stake | The Cardinal Weekly,Norwegian Cruise Line (NCLH) Valuation Rose While Lederer & Associates Investment Counsel Has Lifted Its Stake; As V F (VFC) Market Valuation Rose Shareholder First Republic Investment Management Has Cut Stake September 14 2018 - By Matthew Richard Lederer & Associates Investment Counsel increased its stake in Norwegian Cruise Line (NCLH) by 109.5% based on its latest 2018Q2 regulatory filing with the SEC. Lederer & Associates Investment Counsel bought 12620 shares as the companyӳ stock rose 0.15% with the ,"corporation, technologies, progress, 1q, pacific, lockheed, partners, games, martin, lockheed",1.669171737,
256,965373386d1f71630e0ec77606d0f426200dd8f9,MSFT,Renaissance Group Boosted Raytheon Co (RTN) Position By $861745; Last Week Spirent Communications plc (LON:SPT) Coverage | Z Tribune,Renaissance Group Boosted Raytheon Co (RTN) Position By $861745; Last Week Spirent Communications plc (LON:SPT) Coverage September 14 2018 - By Estela Ashley Renaissance Group Llc increased Raytheon Co (RTN) stake by 350.75% reported in 2018Q2 SEC filing. Renaissance Group Llc acquired 4465 shares as Raytheon Co (RTN)ӳ stock declined 3.47%. The Renaissance Group Llc holds 5738 shares with $1.11M value up from 1273 last quarter. Raytheon Co now has $57.31B valuation. The stock increased 0.04% or $0.09 during,"gbx, lon, plc, old, hunting, brokers, maintained, old, plc, buy",1.663136003,
257,129b47464d7c9c6cced3ae0b3b6a770ed8e71b2e,MSFT,Signature Financial Management Decreased Its Jacobs Engr Group Del (JEC) Stake by $451269; Share Value Rose; Glenhill Advisors Position in China Xd Plastics Co LTD (CXDC) Has Lowered by $1.13 Million | K Reviewer,Signature Financial Management Decreased Its Jacobs Engr Group Del (JEC) Stake by $451269; Share Value Rose; Glenhill Advisors Position in China Xd Plastics Co LTD (CXDC) Has Lowered by $1.13 Million September 14 2018 - By Margaret Staats Glenhill Advisors Llc decreased its stake in China Xd Plastics Co Ltd (CXDC) by 16.08% based on its latest 2018Q2 regulatory filing with the SEC. Glenhill Advisors Llc sold 376266 shares as the companyӳ stock rose 8.45% with the market. The hedge fund held 1.96M shares of ,"group, group, properties, inc., western, jacobs, western, engineering, digital, amg",1.583070764,
258,e660b96d69a6c7c90c21d7c49d154a2cb3be4bc4,MSFT,Strategy Asset Managers Has Upped By $658908 Its Centurylink (CTL) Stake; Pimco California Municipal Income Fund III (PZC)'s Sentiment Is 0.75 | The Flecha 123,Strategy Asset Managers Has Upped By $658908 Its Centurylink (CTL) Stake; Pimco California Municipal Income Fund III (PZC)ӳ Sentiment Is 0.75 September 14 2018 - By Bridget Boland Pimco California Municipal Income Fund III (PZC) investors sentiment increased to 0.75 in Q2 2018. Itӳ up 0.15 from 0.6 in 2018Q1. The ratio is better as 6 funds increased and opened new stock positions while 8 sold and trimmed stock positions in Pimco California Municipal Income Fund III. The funds in our database now possess: 65,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",2.046660689,
492,d8148cdbf8e641d5d5eb38ea4fed713e3105812b,AAPL,Apple (AAPL) Shareholder Smith & Howard Wealth Management Lifted Its Holding; Chemung Canal Trust Company Lifted Intel (INTC) Stake by $2.25 Million | K Reviewer,Apple (AAPL) Shareholder Smith & Howard Wealth Management Lifted Its Holding; Chemung Canal Trust Company Lifted Intel (INTC) Stake by $2.25 Million September 14 2018 - By Jacqueline McKee Smith & Howard Wealth Management Llc increased its stake in Apple Inc (AAPL) by 46.47% based on its latest 2018Q2 regulatory filing with the SEC. Smith & Howard Wealth Management Llc bought 2126 shares as the companyӳ stock rose 15.93% with the market. The institutional investor held 6701 shares of the computer manufactur,"intel, intel, intc, corporation, intel, nasdaq, corporation, ֠intel, intc, nasdaq",1.475590024,
534,7120d0506506bc215633e18047087b1a35bef681,AAPL,Apple (AAPL) Shares Rose While Somerville Kurt F Cut Its Position; Ipg Photonics (IPGP) Stock Declined While Broderick Brian C Has Cut Its Position | Z Tribune,Apple (AAPL) Shares Rose While Somerville Kurt F Cut Its Position; Ipg Photonics (IPGP) Stock Declined While Broderick Brian C Has Cut Its Position September 14 2018 - By Tyler Harlow Somerville Kurt F decreased its stake in Apple Inc (AAPL) by 2.45% based on its latest 2018Q2 regulatory filing with the SEC. Somerville Kurt F sold 2665 shares as the companyӳ stock rose 15.93% with the market. The institutional investor held 105933 shares of the computer manufacturing company at the end of 2018Q2 valued at $,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",0.942190801,
261,804abeb673bcf303a5ebd647d1bd405d67593563,GOOG,Square's CFO Just Compared One of Its Products to Google's Ad Business -- The Motley Fool,Square's CFO Just Compared One of Its Products to Google's Ad Business The potential for Square in advertising is massive. Adam Levy ( TMFnCaffeine ) Sep 14 2018 at 10:00AM Square ( NYSE:SQ ) introduced a new program in the Cash App a few months ago called Cash Boost. Boost acts as a loyalty program for using Square's new Cash Card -- a prepaid debit card tied to users' account balances in the Cash App. Every time a Cash Card holder uses the card at designated stores and restaurants they can earn cash back ,"'s, amazon, n't, kroger, costco, fool, motley, motley, wholesale, years",1.269610108,
702,f9dee1d7084ca26f476127e620085dcd6178b9fe,AAPL,Apple (AAPL) Stake Has Increased by Jana Partners Llc; Financial Architects Position In Jpmorgan Chase & Co (JPM) Was Has Increased | The EN Digest,Apple (AAPL) Stake Has Increased by Jana Partners Llc; Financial Architects Position In Jpmorgan Chase & Co (JPM) Was Has Increased September 14 2018 - By Theresa McIntyre Jana Partners Llc increased its stake in Apple Inc (AAPL) by 1.45% based on its latest 2018Q2 regulatory filing with the SEC. Jana Partners Llc bought 3919 shares as the companyӳ stock rose 15.93% with the market. The hedge fund held 274766 shares of the computer manufacturing company at the end of 2018Q2 valued at $50.86M up from 270847 ,"jpm, jpmorgan, co., chase, chase, chase, jpmorgan, jpmorgan, nyse, co.",1.564391529,
263,7a208b2417c7b3a45d47edf8909728f165e53b98,GOOG,Shares Poised For Rebound: Alphabet Inc. (GOOG) Microsoft Corporation (MSFT) | NMSU News,Telegram The shares of Alphabet Inc. (NASDAQ:GOOG) went up during the trading session by $12.51 on Thursday trading at $1175.33. The stock has a 52-week low of $909.70 while its 52-weeks high is $1273.89. The total market cap for the stock is $800.30B while it has a PE ratio of 50.76 its price-to-earnings-growth ratio reads 6.46. GOOG has flown up as the subject of gossips for a number of analysts. Analysts at RBC Capital Mkts Reiterated the shares of Alphabet Inc to Outperform when they released a research,"52-week, past, currently, wit, days, level, years, moment, went, volatile",1.292858016,
264,c4c0607bab1991e7629cc7a873ddcc3842a1da03,AMZN,Procter And Gamble Co (PG) Stock Price Rose While Capital International Investors Has Lifted Its Stake; As Anadarko Petroleum Corp. (APC) Market Value Declined Holder Aviance Capital Partners Has Trimmed Its Position by $1.10 Million | The D Minute,Procter And Gamble Co (PG) Stock Price Rose While Capital International Investors Has Lifted Its Stake; As Anadarko Petroleum Corp. (APC) Market Value Declined Holder Aviance Capital Partners Has Trimmed Its Position by $1.10 Million September 14 2018 - By Ashley Bratcher Capital International Investors increased its stake in Procter And Gamble Co (PG) by 7.14% based on its latest 2018Q2 regulatory filing with the SEC. Capital International Investors bought 413592 shares as the companyӳ stock rose 8.68% wit,"gamble, procter, procter, pg, nyse, company, g, pg, nyse, entertainment",1.692864394,
